image,model,prompt_tokens,completion_tokens,total_tokens
mss859430015-37.jpg,google/gemini-3.5-flash#nothink,4951,181,5132
mss83434414-23.jpg,google/gemini-3.5-flash#nothink,4937,827,5764
mss859430059-11.jpg,google/gemini-3.5-flash#nothink,4935,152,5087
mss83434495-90.jpg,google/gemini-3.5-flash#nothink,4937,594,5531
mss859430248-51.jpg,google/gemini-3.5-flash#nothink,4944,315,5259
mss859430249-3.jpg,google/gemini-3.5-flash#nothink,4960,344,5304
mss859430318-6.jpg,google/gemini-3.5-flash#nothink,4951,141,5092
mss83434504-100.jpg,google/gemini-3.5-flash#nothink,4951,364,5315
mss859430428-12.jpg,google/gemini-3.5-flash#nothink,4944,70,5014
mss859430427-16.jpg,google/gemini-3.5-flash#nothink,4973,157,5130
mss83434414-48.jpg,google/gemini-3.5-flash#nothink,4937,1069,6006
mss859430237-3.jpg,google/gemini-3.5-flash#nothink,4944,67,5011
mss83434495-95.jpg,google/gemini-3.5-flash#nothink,4937,602,5539
mss83434495-35.jpg,google/gemini-3.5-flash#nothink,4937,522,5459
mss83434495-59.jpg,google/gemini-3.5-flash#nothink,4963,627,5590
mss859430252-27.jpg,google/gemini-3.5-flash#nothink,4944,749,5693
mss83434402-9.jpg,google/gemini-3.5-flash#nothink,4951,5623,10574
